"","E","N","group","country","long","lat"
"64",5662,2215,1,2,26.1982181510832,41.7353010132153
"65",5654,2212,1,2,26.0969234052709,41.724275696287
"66",5653,2209,1,2,26.0780826894021,41.699774023883
"67",5652,2205,1,2,26.0569100811119,41.6664603917083
"68",5654,2202,1,2,26.0733878773621,41.6362122565667
"69",5657,2199,1,2,26.101605037627,41.6040443761472
"70",5662,2190,1,2,26.1391661869119,41.5151885138437
"71",5665,2181,1,2,26.1532072440421,41.4301618840347
"72",5664,2175,1,2,26.1274310461082,41.379236959773
"73",5659,2170,1,2,26.057221988959,41.3447648736915
"74",5648,2164,1,2,25.9145752162291,41.3128133326954
"75",5636,2163,1,2,25.7718066263704,41.3266218067256
"76",5632,2160,1,2,25.7181315280772,41.3076576300091
"77",5624,2158,1,2,25.619930488741,41.3049320952156
"78",5616,2155,1,2,25.5194960812733,41.2932817974733
"79",5605,2149,1,2,25.3772977873441,41.2605354824113
"80",5594,2145,1,2,25.2396707157334,41.2452469066881
"81",5583,2150,1,2,25.1218070504458,41.3093037547769
"82",5571,2153,1,2,24.9876323084401,41.3573286144082
"83",5558,2154,1,2,24.8372094097305,41.3892554476327
"84",5554,2151,1,2,24.7837947773281,41.3697759908981
"85",5553,2149,1,2,24.7677678653574,41.3538437607885
"86",5542,2154,1,2,24.6492600161621,41.4173494217155
"87",5537,2155,1,2,24.5926168388476,41.4349062582461
"88",5534,2158,1,2,24.5637018312735,41.4666664200129
"89",5528,2166,1,2,24.5100239458907,41.5478632508622
"90",5526,2166,1,2,24.486465021548,41.5513183067591
"91",5518,2161,1,2,24.3817127745583,41.5208120899393
"92",5510,2160,1,2,24.2853979191938,41.5256196994519
"93",5505,2159,1,2,24.2244181564154,41.5252550474932
"94",5491,2156,1,2,24.0532793134662,41.5222610949728
"95",5490,2149,1,2,24.0271822287107,41.4618893548798
"96",5488,2148,1,2,24.001596308973,41.4563645604761
"97",5485,2147,1,2,23.9642428239013,41.4524975573145
"98",5478,2146,1,2,23.8797987124283,41.4552430121955
"99",5469,2139,1,2,23.7597796316159,41.4079757784673
"100",5459,2134,1,2,23.6321533815082,41.3799292153288
"101",5450,2133,1,2,23.5242700643766,41.3856141957675
"102",5442,2133,1,2,23.4300969192053,41.3984619167046
"103",5437,2131,1,2,23.3673349252297,41.3886846851479
"104",5426,2128,1,2,23.2320266856165,41.3794703138854
"105",5420,2120,1,2,23.1460945945937,41.3178142841429
"106",5409,2119,1,2,23.0147655795288,41.326071140507
"107",5400,2118,1,2,22.9069543692416,41.3310806183749
"108",5401,2121,1,2,22.924352396192,41.3562179282685
"109",5398,2148,1,2,22.9398288602617,41.6008855164169
"110",5401,2161,1,2,23.0000100619221,41.7117867270937
"111",5400,2164,1,2,22.993885924678,41.7399966776581
"112",5399,2165,1,2,22.9839445661369,41.7504326958245
"113",5395,2167,1,2,22.9403450001047,41.774392195143
"114",5391,2173,1,2,22.9043027884532,41.8338845207304
"115",5382,2189,1,2,22.8277215931624,41.9899090005643
"116",5378,2192,1,2,22.7857972400831,42.022689321564
"117",5368,2194,1,2,22.6704731465964,42.0556657028973
"118",5359,2198,1,2,22.5706807682054,42.104796592556
"119",5352,2203,1,2,22.4964639329583,42.1597415957139
"120",5336,2217,1,2,22.3310812563004,42.3080015745088
"121",5343,2220,1,2,22.4204075982962,42.324334731191
"122",5344,2224,1,2,22.4398030938308,42.3584239728375
"123",5349,2234,1,2,22.5183805414069,42.4398869160246
"124",5349,2238,1,2,22.5258815495382,42.4754490487219
"125",5348,2241,1,2,22.5195117683385,42.5036167666314
"126",5343,2244,1,2,22.4650963592045,42.5377563460164
"127",5339,2253,1,2,22.4338532811861,42.6237305241016
"128",5339,2262,1,2,22.4507208052089,42.7037447247001
"129",5339,2267,1,2,22.4601179324097,42.7481927885356
"130",5336,2271,1,2,22.4314662735524,42.7882174926568
"131",5337,2277,1,2,22.4548264927289,42.8400632839003
"132",5341,2281,1,2,22.5106842863335,42.8696398668386
"133",5344,2282,1,2,22.5488122388291,42.8740284111597
"134",5356,2285,1,2,22.6994621887169,42.8825542086331
"135",5362,2297,1,2,22.795179329944,42.9799747246506
"136",5366,2302,1,2,22.853312400557,43.018228728826
"137",5369,2309,1,2,22.9033502632204,43.0757434575327
"138",5371,2311,1,2,22.9315094026629,43.0904023945667
"139",5373,2317,1,2,22.9675943818479,43.1405504787639
"140",5372,2322,1,2,22.9653702883956,43.1864728218296
"141",5362,2327,1,2,22.8538619345133,43.2463066932468
"142",5358,2332,1,2,22.8150898772118,43.2968362569473
"143",5353,2337,1,2,22.7640899010784,43.3488803858106
"144",5346,2340,1,2,22.6847445340753,43.3861855771173
"145",5334,2345,1,2,22.5482263173636,43.4487274627493
"146",5328,2352,1,2,22.488528402169,43.519901190954
"147",5325,2360,1,2,22.4672981539319,43.5954440459001
"148",5321,2367,1,2,22.4318584612394,43.6635888328403
"149",5317,2371,1,2,22.3905768782187,43.7050720306203
"150",5316,2374,1,2,22.3840919777609,43.7332055778801
"151",5314,2379,1,2,22.3691855678623,43.7805874676336
"152",5312,2387,1,2,22.3600337914409,43.8546127549997
"153",5313,2400,1,2,22.3974393989988,43.9685831528244
"154",5314,2404,1,2,22.4175084756711,44.0026138291701
"155",5317,2406,1,2,22.4583378086941,44.015893207465
"156",5326,2414,1,2,22.5848901900973,44.0733807599704
"157",5326,2422,1,2,22.6006989410805,44.1443786656262
"158",5327,2427,1,2,22.6229521098142,44.187233550231
"159",5329,2431,1,2,22.6556052878246,44.2196896574513
"160",5332,2433,1,2,22.6966565011042,44.2328666354809
"161",5338,2429,1,2,22.7627355864907,44.1882121221717
"162",5353,2424,1,2,22.937653999816,44.1207291199042
"163",5360,2420,1,2,23.0157482984058,44.074362534181
"164",5361,2417,1,2,23.0219396462038,44.0462046210572
"165",5358,2413,1,2,22.976885233254,44.015421309276
"166",5353,2408,1,2,22.9052705166209,43.9788484103826
"167",5350,2404,1,2,22.8603392304174,43.948009280426
"168",5350,2398,1,2,22.8483024176336,43.8947882262185
"169",5352,2394,1,2,22.8648374770944,43.8562215334734
"170",5356,2392,1,2,22.9098959861097,43.8322979056214
"171",5380,2400,1,2,23.2205381642396,43.8656133615035
"172",5405,2403,1,2,23.5332990862666,43.852079881952
"173",5439,2401,1,2,23.9452928026215,43.7783720873699
"174",5461,2403,1,2,24.2186293701005,43.758920680348
"175",5477,2410,1,2,24.4297458405599,43.7932967936684
"176",5508,2409,1,2,24.8060298198194,43.7301684320734
"177",5536,2409,1,2,25.1473751722229,43.6799351866485
"178",5563,2413,1,2,25.4856042619795,43.6656459771314
"179",5577,2421,1,2,25.6753129796603,43.7099375732298
"180",5587,2429,1,2,25.8166185916523,43.7614517407583
"181",5593,2442,1,2,25.9218120938622,43.8643439996688
"182",5612,2462,1,2,26.2038833413931,44.0034898131803
"183",5632,2475,1,2,26.4815917869411,44.0784189904751
"184",5658,2488,1,2,26.8334914190387,44.1404884672503
"185",5677,2495,1,2,27.0844814990006,44.1631809637556
"186",5680,2493,1,2,27.1157988386508,44.139532255123
"187",5706,2485,1,2,27.4115582035428,44.0158023477664
"188",5717,2488,1,2,27.5538087094352,44.0190024399908
"189",5726,2487,1,2,27.6606917468963,43.9912965668451
"190",5730,2485,1,2,27.7038708250127,43.9653613394049
"191",5732,2484,1,2,27.7254469858221,43.9523871437372
"192",5743,2490,1,2,27.8759394842899,43.9813400721763
"193",5750,2484,1,2,27.944321364781,43.9139715707538
"194",5760,2476,1,2,28.0433641103609,43.8226395356868
"195",5775,2474,1,2,28.2195866676122,43.7726680386453
"196",5787,2474,1,2,28.3649130602018,43.7464202972919
"197",5791,2474,1,2,28.413329181596,43.7376256631369
"198",5804,2477,1,2,28.5792135825625,43.7350095586562
"199",5147,2215,1,3,20.0571776068924,42.543198861708
"200",5151,2213,1,3,20.1023602541652,42.5204945344591
"201",5159,2203,1,3,20.1834688544066,42.4213951125578
"202",5164,2194,1,3,20.2298328766448,42.3348421640307
"203",5174,2192,1,3,20.3468343965625,42.304662548844
"204",5179,2189,1,3,20.4021908709473,42.2716503931693
"205",5186,2184,1,3,20.4783457475852,42.2182346184752
"206",5190,2179,1,3,20.518454000455,42.1685398160301
"207",5196,2162,1,3,20.5636243555763,42.0090849905138
"208",5198,2152,1,3,20.5718721772873,41.9172028380077
"209",5198,2147,1,3,20.5640775297603,41.872521188683
"210",5197,2145,1,3,20.549051331216,41.8559084130813
"211",5195,2128,1,3,20.498945130969,41.7064722660765
"212",5197,2119,1,3,20.5088426853416,41.6235072801943
"213",5198,2113,1,3,20.5114810384144,41.5686115916967
"214",5195,2110,1,3,20.4713115181607,41.5455452346109
"215",5193,2107,1,3,20.4430245592765,41.5212158542303
"216",5198,2093,1,3,20.4808700220002,41.3897802804354
"217",5199,2087,1,3,20.4835486134357,41.3348722379087
"218",5200,2080,1,3,20.4847080596556,41.2710174951955
"219",5208,2065,1,3,20.5561851174969,41.1268251343694
"220",5213,2060,1,3,20.6073984735212,41.0758001631076
"221",5217,2059,1,3,20.6529170807496,41.0617889641723
"222",5223,2045,1,3,20.7019014852983,40.9289551441033
"223",5226,2042,1,3,20.7324844207736,40.8982959294531
"224",5237,2045,1,3,20.8661606887466,40.9109673223117
"225",5242,2044,1,3,20.9232371246891,40.8955381617453
"226",5245,2041,1,3,20.9537003765281,40.8648122965385
"227",5246,2039,1,3,20.9622778928055,40.8456294614559
"228",5246,2031,1,3,20.9497335360374,40.774115304241
"229",5250,2025,1,3,20.987122256317,40.7152526079588
"230",5254,2019,1,3,21.0244489697261,40.6563737883099
"231",5255,2015,1,3,21.0298433179591,40.6193025881796
"232",5253,2008,1,3,20.9955399441458,40.5593416873564
"233",5250,2000,1,3,20.948102320862,40.4917245469674
"234",5244,1996,1,3,20.8720127391883,40.4637406151893
"235",5238,1993,1,3,20.7975237476298,40.4446411012851
"236",5236,1986,1,3,20.7635581504964,40.3845800789355
"237",5235,1980,1,3,20.7428065576903,40.3321728980754
"238",5233,1975,1,3,20.711988248729,40.2899815456278
"239",5232,1970,1,3,20.6928266243608,40.2465063450246
"240",5230,1959,1,3,20.6530953728934,40.1505847928518
"241",5230,1955,1,3,20.6471102875979,40.1147765966537
"242",5226,1950,1,3,20.5933138080844,40.075062686531
"243",5220,1948,1,3,20.5208577676418,40.0646851139029
"244",5214,1947,1,3,20.4498925635701,40.0632094991263
"245",5210,1944,1,3,20.3991830549708,40.0412960504787
"246",5209,1941,1,3,20.3832379675284,40.0156576137142
"247",5205,1937,1,3,20.3311459080396,39.9847473792091
"248",5203,1936,1,3,20.3065614429779,39.9782410436259
"249",5203,1933,1,3,20.3022378472947,39.9513604033502
"250",5207,1926,1,3,20.3383828422343,39.8837306766696
"251",5211,1921,1,3,20.3773527936409,39.8340050473772
"252",5211,1917,1,3,20.3715724804639,39.7981630511903
"253",5210,1916,1,3,20.3585929623883,39.7904337761811
"254",5205,1916,1,3,20.3009080776914,39.796570973806
"255",5204,1914,1,3,20.2865059670923,39.7798695914349
"256",5204,1909,1,3,20.2793556112806,39.7350556397174
"257",5203,1905,1,3,20.2621237442109,39.7004221264489
"258",5202,1902,1,3,20.2463341280918,39.6747481404598
"259",5198,1899,1,3,20.1960172849897,39.65271018306
"260",5192,1899,1,3,20.1269250900487,39.6599527688702
"261",5185,1902,1,3,20.0504845126987,39.6952439661438
"262",5182,1903,1,3,20.0173026951845,39.7077881808821
"263",5180,1902,1,3,19.9928611792842,39.701197287399
"264",5178,1912,1,3,19.9836818531008,39.7932527135302
"265",5175,1920,1,3,19.9601536085833,39.8685488145868
"266",5163,1938,1,3,19.8462204502433,40.0440919277898
"267",5130,1952,1,3,19.4822561469734,40.2076050588546
"268",5121,1959,1,3,19.3868998138553,40.2805164580238
"269",5117,1966,1,3,19.3495898912208,40.3477867665021
"270",5113,1972,1,3,19.3108909024218,40.4060667889277
"271",5117,1972,1,3,19.3575299387546,40.4016221317136
"272",5120,1971,1,3,19.3911760074116,40.3893024054322
"273",5124,1970,1,3,19.4364632149763,40.3758487049143
"274",5125,1973,1,3,19.4521287422671,40.4016372333748
"275",5123,1980,1,3,19.4381704314439,40.466679125005
"276",5113,1996,1,3,19.3426818192911,40.6213855380079
"277",5112,2000,1,3,19.336303330141,40.658378595486
"278",5114,2015,1,3,19.3797910816634,40.7906839470084
"279",5119,2031,1,3,19.4601110935873,40.9285372444827
"280",5116,2050,1,3,19.4506698810689,41.1022455621502
"281",5116,2065,1,3,19.4711926892316,41.236690249324
"282",5113,2074,1,3,19.4480834977254,41.3207335990216
"283",5111,2085,1,3,19.4395163240705,41.4215624490815
"284",5113,2101,1,3,19.4853274317558,41.562662077463
"285",5117,2105,1,3,19.5383945092546,41.5939525931315
"286",5119,2110,1,3,19.5691523997196,41.6364571924168
"287",5117,2126,1,3,19.5678267552116,41.7820403376455
"288",5107,2133,1,3,19.4584155305238,41.8560976984471
"289",5097,2133,1,3,19.3390999141636,41.867327746444
"290",5096,2138,1,3,19.334049941563,41.9132353619284
"291",5097,2147,1,3,19.3584329112798,41.992737300499
"292",5096,2150,1,3,19.3506268247324,42.0207265779336
"293",5096,2155,1,3,19.35755726577,42.0655101916042
"294",5092,2161,1,3,19.3179605287764,42.1237150836738
"295",5088,2165,1,3,19.2755349059501,42.1639889171821
"296",5091,2174,1,3,19.323991121189,42.2412583236695
"297",5095,2185,1,3,19.3874074996296,42.3352816890647
"298",5100,2194,1,3,19.4602472136826,42.410217982267
"299",5105,2203,1,3,19.5332805464639,42.4850926009815
"300",5109,2212,1,3,19.5944425820672,42.5610544579327
"301",5113,2220,1,3,19.6543174320701,42.6280243174929
"302",5116,2222,1,3,19.6934708272443,42.6424420777444
"303",5118,2221,1,3,19.7161675442381,42.631172929712
"304",5120,2218,1,3,19.7359243115589,42.6020084176745
"305",5121,2209,1,3,19.7348162260908,42.5203325764942
"306",5122,2206,1,3,19.7424837441508,42.4923290045598
"307",5125,2204,1,3,19.7756990198773,42.4709337636067
"308",5131,2206,1,3,19.8509170157273,42.4817781118518
"309",5137,2209,1,3,19.927653878826,42.5015083315257
"310",5145,2215,1,3,20.0330662790554,42.5456031255833
"311",5147,2215,1,3,20.0571776068924,42.543198861708
"312",4285,2712,1,4,9.52232279211107,47.5205688388742
"313",4287,2710,1,4,9.54901668057676,47.5026811547995
"314",4292,2706,1,4,9.61560384849178,47.4669332255978
"315",4291,2697,1,4,9.60296924913892,47.3858791218418
"316",4285,2684,1,4,9.52463466613345,47.268546105502
"317",4281,2673,1,4,9.47281824206244,47.1692849474011
"318",4281,2665,1,4,9.47354279290513,47.0972691099749
"319",4282,2661,1,4,9.48705613401112,47.0613232338145
"320",4283,2661,1,4,9.50020818625349,47.0613847111225
"321",4289,2660,1,4,9.57919323977714,47.0527176064046
"322",4292,2660,1,4,9.61864323085462,47.0528636870556
"323",4301,2658,1,4,9.73708443752585,47.0352105184252
"324",4309,2654,1,4,9.84235835789775,46.9994037089332
"325",4310,2651,1,4,9.85556931252493,46.972413266211
"326",4311,2647,1,4,9.8687891285544,46.9364176661449
"327",4320,2641,1,4,9.9868923382646,46.8824765775883
"328",4331,2637,1,4,10.1309871139379,46.8463837465952
"329",4334,2638,1,4,10.1703121720919,46.8553324966252
"330",4347,2652,1,4,10.3414383071992,46.9809739028355
"331",4352,2650,1,4,10.4069591806019,46.9627410392974
"332",4355,2642,1,4,10.4457318615979,46.8905612923665
"333",4355,2639,1,4,10.4455037881966,46.8635514144833
"334",4352,2624,1,4,10.4051596950424,46.7286505472984
"335",4351,2616,1,4,10.3915583970606,46.6566648597685
"336",4354,2611,1,4,10.4303488994893,46.6114926798558
"337",4354,2607,1,4,10.4300577892723,46.5754737615335
"338",4354,2604,1,4,10.429839790018,46.5484590870114
"339",4348,2603,1,4,10.3516288313521,46.5397382708664
"340",4341,2605,1,4,10.2605545929429,46.5580081050032
"341",4335,2611,1,4,10.1825737253735,46.6121986805737
"342",4331,2611,1,4,10.1304099163334,46.6122745781704
"343",4327,2609,1,4,10.0782195176841,46.5943154842021
"344",4325,2603,1,4,10.0520934926176,46.5403010861104
"345",4323,2596,1,4,10.0260160003204,46.4772731940413
"346",4324,2592,1,4,10.0389977057505,46.4412468755617
"347",4327,2589,1,4,10.0779560133758,46.4142083441031
"348",4329,2583,1,4,10.1038365191151,46.360150522707
"349",4331,2574,1,4,10.1295997356277,46.279065381845
"350",4332,2571,1,4,10.1424880500457,46.2520290999432
"351",4330,2569,1,4,10.1165421428288,46.2340470264156
"352",4327,2568,1,4,10.0776817910574,46.2250755083889
"353",4324,2569,1,4,10.0388474055551,46.2341034863418
"354",4318,2579,1,4,9.9610874310503,46.3241689320096
"355",4316,2583,1,4,9.93510215312574,46.3601811883018
"356",4312,2583,1,4,9.88318393359229,46.3601371556582
"357",4304,2581,1,4,9.779421944898,46.3419613684657
"358",4293,2575,1,4,9.63706209910051,46.2875348982794
"359",4288,2575,1,4,9.57225291105374,46.2872954526553
"360",4284,2577,1,4,9.52024509604337,46.3050881171285
"361",4281,2581,1,4,9.48099883448063,46.3409309462269
"362",4277,2591,1,4,9.42813975508942,46.4307236301816
"363",4277,2596,1,4,9.42765785463708,46.4757502404031
"364",4274,2596,1,4,9.38863601498269,46.4755350438397
"365",4267,2598,1,4,9.29734931107821,46.4929877575702
"366",4264,2596,1,4,9.25856544784111,46.474715255136
"367",4264,2586,1,4,9.2598125930224,46.384662866064
"368",4263,2575,1,4,9.24821717985229,46.285509456557
"369",4259,2567,1,4,9.19744931469714,46.2130837872532
"370",4249,2554,1,4,9.070037504036,46.0949500647696
"371",4245,2549,1,4,9.01919522893178,46.0494533579924
"372",4243,2545,1,4,8.99405695884044,46.0131849859239
"373",4243,2541,1,4,8.99472548454005,45.9771563843871
"374",4244,2535,1,4,9.0086000897403,45.9232327126009
"375",4246,2529,1,4,9.03530787044227,45.869422874135
"376",4245,2526,1,4,9.02293187238222,45.8422814384212
"377",4239,2524,1,4,8.94615220352457,45.8235283042335
"378",4235,2528,1,4,8.89401970417235,45.8590372079743
"379",4234,2534,1,4,8.88004846967381,45.9129478420437
"380",4226,2543,1,4,8.77525153466136,45.992876334215
"381",4230,2550,1,4,8.82544544430511,46.0565032796193
"382",4229,2552,1,4,8.81214455453095,46.0743731037818
"383",4215,2556,1,4,8.63050436106218,46.1082301199016
"384",4210,2561,1,4,8.56472217115491,46.1524087592572
"385",4201,2571,1,4,8.44578035008664,46.2408288081098
"386",4200,2575,1,4,8.4317815371057,46.276657263457
"387",4201,2588,1,4,8.44134087661222,46.3938982980312
"388",4200,2592,1,4,8.42729732071751,46.4297228207955
"389",4199,2593,1,4,8.41403620855201,46.4385348399934
"390",4195,2593,1,4,8.36205185778718,46.4377534862531
"391",4190,2589,1,4,8.29821932695722,46.4007289372218
"392",4184,2582,1,4,8.22239270084748,46.3364415232655
"393",4174,2574,1,4,8.09524519140925,46.2621850122338
"394",4172,2573,1,4,8.06966355785512,46.2527172854718
"395",4176,2565,1,4,8.12397755215665,46.1816111175271
"396",4176,2562,1,4,8.1249174393344,46.1545995018647
"397",4167,2550,1,4,8.01255955939342,46.0444467048494
"398",4165,2546,1,4,7.98809860994403,46.0079458347926
"399",4154,2539,1,4,7.84880268183547,45.9421456913236
"400",4149,2536,1,4,7.78553022660706,45.913812984758
"401",4134,2542,1,4,7.59012238191377,45.9636370927684
"402",4130,2543,1,4,7.53819773085096,45.9714608020191
"403",4123,2540,1,4,7.44930538883454,45.9423305265256
"404",4113,2537,1,4,7.32190940143398,45.9121609365981
"405",4097,2534,1,4,7.117507876926,45.8797747813462
"406",4092,2536,1,4,7.05224773405962,45.8960131105252
"407",4089,2539,1,4,7.01218123454177,45.9219371624372
"408",4088,2543,1,4,6.99732281445746,45.9575750471028
"409",4084,2549,1,4,6.94277889025455,46.0101062481708
"410",4080,2553,1,4,6.88916291854314,46.0446096323998
"411",4077,2558,1,4,6.847855341104,46.0884655111537
"412",4073,2562,1,4,6.79409878251814,46.1229186251333
"413",4071,2566,1,4,6.76611489756307,46.158129650167
"414",4075,2578,1,4,6.81140872247111,46.2676526876995
"415",4073,2583,1,4,6.78281801670913,46.3118615800139
"416",4072,2589,1,4,6.76660470553249,46.3654501647875
"417",4072,2593,1,4,6.76442999014741,46.4014351550258
"418",4071,2594,1,4,6.75090369169254,46.4100384217492
"419",4057,2597,1,4,6.56744155927152,46.4313579863082
"420",4046,2597,1,4,6.4246069749144,46.4266881787337
"421",4037,2593,1,4,6.31024250048628,46.3867532136974
"422",4030,2587,1,4,6.22324050727059,46.3296289318731
"423",4030,2585,1,4,6.22450750903776,46.3116428333198
"424",4030,2584,1,4,6.22514059789413,46.3026497041906
"425",4033,2578,1,4,6.26775321266169,46.2500526586346
"426",4027,2571,1,4,6.19457300496601,46.1843590774258
"427",4018,2567,1,4,6.08088387150708,46.1441778979429
"428",4012,2567,1,4,6.00340620649461,46.1413033590088
"429",4009,2568,1,4,5.9639966931655,46.1488371407707
"430",4009,2575,1,4,5.95927402770995,46.2117805180687
"431",4015,2577,1,4,6.03552489288962,46.2326721011463
"432",4019,2581,1,4,6.08464307343656,46.2705493787316
"433",4021,2588,1,4,6.10596343249845,46.3344407338696
"434",4022,2592,1,4,6.11631520961766,46.3708800486051
"435",4018,2598,1,4,6.06047140243807,46.4229346814292
"436",4018,2601,1,4,6.05848139259849,46.4499084134706
"437",4022,2608,1,4,6.10583873894395,46.5147454401929
"438",4024,2613,1,4,6.12857837668726,46.5606421721447
"439",4026,2618,1,4,6.15135549108613,46.6065331313444
"440",4036,2625,1,4,6.27721289127761,46.6740614166611
"441",4046,2633,1,4,6.40277400888662,46.7504336244501
"442",4048,2641,1,4,6.42403704641303,46.8232388153959
"443",4049,2652,1,4,6.43042788694914,46.9225793891291
"444",4051,2654,1,4,6.45542863880562,46.9414253106467
"445",4064,2660,1,4,6.6224165583725,47.0008361538902
"446",4067,2662,1,4,6.66065302160924,47.0200434842551
"447",4069,2666,1,4,6.68464405866157,47.0568204926679
"448",4079,2677,1,4,6.81003930366336,47.1596861746464
"449",4090,2688,1,4,6.94911375470208,47.2627747350488
"450",4092,2692,1,4,6.97341292721044,47.2994844613877
"451",4094,2694,1,4,6.99878341169011,47.3182024805889
"452",4094,2696,1,4,6.99774546345544,47.3361882245411
"453",4093,2697,1,4,6.98401091806141,47.3448154185196
"454",4088,2699,1,4,6.91687064756846,47.3609478867641
"455",4086,2702,1,4,6.88881779638031,47.3871716012314
"456",4092,2709,1,4,6.9644911849464,47.4523566074215
"457",4098,2712,1,4,7.04240848340788,47.4815184767011
"458",4105,2712,1,4,7.13516458885371,47.483995307871
"459",4107,2710,1,4,7.16265348742307,47.4667023186865
"460",4107,2708,1,4,7.16363829686263,47.4487159754646
"461",4109,2706,1,4,7.19109856838534,47.43141537129
"462",4114,2705,1,4,7.25776777821869,47.4241082182431
"463",4120,2705,1,4,7.33719145001011,47.4260787328592
"464",4126,2708,1,4,7.4152755743348,47.4549749635465
"465",4130,2713,1,4,7.46605909250705,47.5011916855335
"466",4132,2718,1,4,7.49039299295623,47.5467770727271
"467",4141,2722,1,4,7.60815726426113,47.5854370555696
"468",4147,2720,1,4,7.68864422109576,47.5691625395621
"469",4164,2718,1,4,7.91508132856264,47.5557142822743
"470",4177,2719,1,4,8.08731395033355,47.5678700000156
"471",4185,2723,1,4,8.19227622523605,47.6056670886683
"472",4195,2722,1,4,8.32544738762459,47.5987870286857
"473",4201,2720,1,4,8.40572146295563,47.5819841792343
"474",4202,2721,1,4,8.41872799116285,47.5911750288665
"475",4204,2721,1,4,8.44529702496599,47.5915563471928
"476",4206,2723,1,4,8.47133347985253,47.6099270005372
"477",4212,2724,1,4,8.55081874202899,47.6200113035725
"478",4213,2725,1,4,8.56386047975541,47.6291847749047
"479",4213,2727,1,4,8.56335906347881,47.6471807540215
"480",4212,2728,1,4,8.5498066320239,47.6560031205005
"481",4204,2727,1,4,8.44366899719356,47.6455427926242
"482",4201,2728,1,4,8.40349515834261,47.6539651812588
"483",4201,2731,1,4,8.40265824355561,47.6809573876659
"484",4203,2736,1,4,8.42789938511637,47.7263293058463
"485",4209,2740,1,4,8.50677147684659,47.7634370246479
"486",4213,2741,1,4,8.55983658285994,47.7731481165229
"487",4217,2740,1,4,8.61340768830736,47.7648384456955
"488",4225,2732,1,4,8.72183995989233,47.6941521759501
"489",4227,2732,1,4,8.74846375309164,47.694459873802
"490",4228,2733,1,4,8.76155921833845,47.7036095151872
"491",4230,2734,1,4,8.78797611309198,47.7129058003884
"492",4233,2732,1,4,8.82833682865549,47.6953441102736
"493",4236,2728,1,4,8.86906509034601,47.6597701581047
"494",4236,2727,1,4,8.86926257169466,47.6507715052535
"495",4255,2728,1,4,9.12183829560923,47.662091518774
"496",4259,2728,1,4,9.17505619167736,47.6625057981457
"497",4272,2720,1,4,9.34892879421069,47.59167677406
"498",4285,2712,1,4,9.52232279211107,47.5205688388742
"499",4659,3094,1,5,14.8041383376685,50.8575809740593
"500",4665,3094,1,5,14.8891890648983,50.8540106877365
"501",4671,3098,1,5,14.9780658655318,50.8862393930907
"502",4671,3102,1,5,14.9819113699226,50.922100442304
"503",4670,3111,1,5,14.9763722243163,51.0033981611717
"504",4671,3112,1,5,14.9915574261844,51.0117509634448
"505",4680,3110,1,5,15.1175509056014,50.9882348538518
"506",4690,3107,1,5,15.2566064091693,50.9549753292979
"507",4692,3099,1,5,15.2768482960553,50.8819828753604
"508",4694,3095,1,5,15.3011147015278,50.8448351133694
"509",4698,3091,1,5,15.3536537612088,50.806371428566
"510",4700,3090,1,5,15.3809265143846,50.7960922409574
"511",4705,3090,1,5,15.4516768662578,50.7927683760159
"512",4718,3086,1,5,15.6312535426227,50.748088053941
"513",4725,3085,1,5,15.7290782221711,50.7342506336384
"514",4731,3082,1,5,15.8104941615833,50.7031305579893
"515",4737,3079,1,5,15.8918042394045,50.6719535995401
"516",4741,3079,1,5,15.9482300792262,50.6690487043814
"517",4743,3075,1,5,15.9718656131863,50.6317644704309
"518",4745,3072,1,5,15.996611638101,50.6034305614783
"519",4749,3075,1,5,16.0564233483749,50.6273385245553
"520",4764,3079,1,5,16.2725516484656,50.6518097622651
"521",4770,3076,1,5,16.353472866065,50.6203100218278
"522",4774,3072,1,5,16.4049134451626,50.5813782610984
"523",4775,3071,1,5,16.4177606872676,50.5716417783901
"524",4773,3067,1,5,16.3847433617722,50.5374095005166
"525",4772,3064,1,5,16.3670396128664,50.5113384930582
"526",4771,3062,1,5,16.3505659027916,50.4942157030928
"527",4766,3060,1,5,16.277928443761,50.4801824777076
"528",4763,3056,1,5,16.2310465811388,50.4466723470815
"529",4761,3053,1,5,16.1994372864689,50.4213366702316
"530",4763,3050,1,5,16.2239454220873,50.392954386768
"531",4767,3048,1,5,16.2776376498199,50.3719845938509
"532",4771,3047,1,5,16.3324843187498,50.3599418306227
"533",4772,3045,1,5,16.3440862157025,50.3412614721623
"534",4783,3035,1,5,16.4858066864268,50.2431058188082
"535",4792,3022,1,5,16.5953490562572,50.1195491172755
"536",4795,3020,1,5,16.6346531603798,50.099221203574
"537",4798,3020,1,5,16.6764352250643,50.0967767252802
"538",4801,3022,1,5,16.720741743674,50.1122125190244
"539",4804,3027,1,5,16.7689015637169,50.1544718654718
"540",4808,3031,1,5,16.829814975177,50.1869276767768
"541",4812,3033,1,5,16.8882128527415,50.2014592845055
"542",4818,3037,1,5,16.9771960515848,50.2321438032905
"543",4818,3040,1,5,16.9811525822993,50.2589755968771
"544",4812,3049,1,5,16.9090894230899,50.344578104502
"545",4808,3056,1,5,16.8622124839192,50.4105663815201
"546",4809,3057,1,5,16.8775346574943,50.4186694260112
"547",4816,3057,1,5,16.9756499892045,50.4127278946304
"548",4828,3054,1,5,17.1397276863226,50.3755234232501
